Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
95,19,0.2034,34.78,15390.0,0.0022489999999999997,1.0,ACVR2B BCHE EML3 ENOSF1 FRMD4A GNAI2 GRM7 HBZ IQCG MOSPD3 PLEKHA6 PPP6R1 PTPRU RNF222 TNNT2 TRIO UBE2E2 ULK2 ZSCAN2,transmembrane receptor protein tyrosine phosphatase signaling pathway|negative regulation of secretion by cell|negative regulation of secretion|regulation of cyclase activity|negative regulation of synaptic transmission,2.246e-05|0.000298|0.0004441|0.0009603|0.00152,0.3543|1|1|1|1,361.3|23.06|20.07|45.16|35.54
96,150,0.1804,2016.0,112300.0,0.01759,1.0,ACVR1B ACVRL1 AGAP2 ANKRD33 AQP2 AQP5 AQP6 ARF3 ARHGAP9 ASB8 ASIC1 ATF1 ATF7 ATP23 AVIL BCDIN3D C12orf10 CACNB3 CCDC184 CELA1 CNPY2 CSAD CSRNP2 DDIT3 DHH DIP2B DNAJC14 DTX3 FAIM2 FAM19A2 GALNT6 GLI1 GLIPR1L1 GLIPR1L2 GPR182 GRASP GXYLT1 H1FNT HOXC10 HOXC11 HOXC12 HOXC4 HOXC5 HOXC6 HOXC8 HSD17B6 HVCN1 IGFBP6 IKZF4 INHBC INHBE ITGA7 ITGB7 KCNC2 KCNH3 KERA KIF5A KRT1 KRT2 KRT3 KRT4 KRT5 KRT6A KRT6B KRT7 KRT71 KRT72 KRT73 KRT74 KRT75 KRT76 KRT77 KRT78 KRT79 KRT80 KRT82 KRT83 KRT84 KRT85 KRT86 LACRT LALBA LARP4 LIMA1 LMBR1L LRRK2 MARCH9 METTL7A METTL7B MIP MSRB3 MYF5 MYO1A NCKAP1L NDUFA4L2 NELL2 NPFF NR4A1 OR10A7 OR10AD1 OR10P1 OR2AP1 OR6C1 OR6C2 OR6C3 OR6C4 OR6C6 OR6C65 OR6C68 OR6C75 OR6C76 OR8S1 OR9K2 ORMDL2 OS9 PCED1B PCNP PDE1B POU6F1 PPP1R1A PRICKLE1 PRKAG1 PRPF40B PUS7L R3HDM2 RDH16 RDH5 RNF41 SARNP SDR9C7 SHMT2 SLC38A4 SLC39A5 SLC4A8 SOAT2 SP7 SPRYD3 STAC3 STAT6 TBC1D30 TMEM106C TMPRSS12 TNS2 TPH2 TSPAN31 TUBA1A VDR ZBTB39 ZNF385A ZNF641,cornification|keratinization|keratinocyte differentiation|epidermal cell differentiation|epidermis development,4.41e-25|6.188e-19|2.023e-17|5.144e-17|1.936e-15,6.956e-21|4.881e-15|1.064e-13|2.029e-13|6.108e-12,27.58|13.79|11.63|10.29|8.123
97,36,0.2006,126.4,24150.0,0.00519,1.0,ANKRD17 ATXN2L BTG1 CAPRIN1 CNOT1 CNOT10 CNOT11 CNOT2 CNOT3 CNOT4 CNOT6 CNOT7 CNOT8 CNOT9 DCP2 DDX6 EDC3 EDC4 EIF3K EIF3L EIF4E2 EIF4ENIF1 G3BP1 G3BP2 GGNBP2 GIGYF2 GPBP1 LARP1 LARP4 LARP4B LSM12 LSM14A NUFIP2 PUM1 SERBP1 USP10,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay|posttranscriptional regulation of gene expression|regulation of translation|regulation of cellular amide metabolic process|nuclear-transcribed mRNA poly(A) tail shortening",1.111e-25|2.103e-25|2.231e-25|4.824e-24|8.162e-21,1.752e-21|1.659e-21|1.173e-21|1.902e-20|2.575e-17,127.7|22.39|30.25|25.77|242
98,97,0.1621,754.7,62860.0,0.01183,1.0,AP3B1 AP3D1 ARFGEF2 ARFRP1 ARL1 ARMH3 ASNA1 ATL2 BNIP1 C19orf25 CAMLG CLEC16A CNIH1 COG1 COG2 COG3 COG4 COG5 COG6 COG7 COG8 COL4A3BP EIPR1 FAM160B1 FITM2 GDI2 GET4 GOLGA2 GOLT1B GOSR2 GPR107 HTT IER3IP1 INPP5K MTMR9 NAPG NBAS PI4KB PTAR1 RAB14 RAB18 RAB1A RAB1B RAB2A RAB3GAP1 RAB3GAP2 RAB6A RABL3 RGP1 RIC1 RINT1 SAR1A SCFD1 SCFD2 SCYL1 SEC23IP SEC31A SLC10A7 SLC35B2 SLC39A9 SPTLC2 SPTSSA STX18 SURF4 SYS1 SYVN1 TBC1D20 TM9SF2 TM9SF3 TMED10 TMED2 TMEM165 TRAPPC1 TRAPPC11 TRAPPC12 TRAPPC13 TRAPPC2L TRAPPC3 TRAPPC4 TRAPPC5 TRAPPC8 UBE2G2 UNC50 USE1 VIPAS39 VPS26A VPS33B VPS45 VPS50 VPS51 VPS52 VPS53 VPS54 WRB YIPF5 YKT6 ZW10,Golgi vesicle transport|vesicle-mediated transport|intracellular transport|establishment of protein localization|establishment of localization,6.029e-59|1.352e-48|1.864e-42|8.55e-38|2.919e-37,9.509e-55|1.066e-44|9.803e-39|3.372e-34|9.209e-34,27.07|7.513|8.412|7.689|3.704
99,44,0.2006,189.7,35900.0,0.0052450000000000005,1.0,ABCD4 ABHD12B ACOT4 ACYP1 ADAM20 ADAM21 BBOF1 CHURC1 CIPC DDX58 ERG28 ESR2 FBXO34 GALNT16 GBA2 GPR68 LGALS3 LRRC74A MAPK1IP1L MIA2 MYH6 NIN PCNX1 PELI2 PPP4R4 PTGDR PTGER2 RDH12 RGS6 RHOJ SERPINA1 SERPINA11 SERPINA12 SERPINA3 SERPINA4 SIPA1L1 SIX6 SPTB SYNE2 TMEM229B TSHR UBR7 VIPAS39 VRTN,negative regulation of hydrolase activity|negative regulation of endopeptidase activity|negative regulation of peptidase activity|regulation of hydrolase activity|cellular response to prostaglandin E stimulus,5.85e-05|0.0002061|0.0002471|0.0004444|0.0006955,0.9228|1|1|1|1,7.041|9.34|8.974|3.499|57.21
100,23,0.201,50.85,19260.0,0.002627,1.0,ADAD1 AKAP12 CAPN7 CLEC4F EPHA1 FGB FMC1 INSYN2 KLHL2 KRTAP22-1 LRRFIP2 MSH4 PDE4B PDE5A PLEKHG1 PPP1R14C PRKCG RAET1E RAX2 SLC35G2 TMPPE WDR38 ZNF835,cyclic nucleotide catabolic process|purine ribonucleotide catabolic process|ribonucleotide catabolic process|cyclic nucleotide metabolic process|purine nucleotide catabolic process,0.0001415|0.0007742|0.0009975|0.001045|0.001301,1|1|1|1|1,127.9|51.17|44.77|43.68|38.93
101,50,0.2001,245.2,38450.0,0.00632,1.0,ANO1 ATG2A B4GAT1 BBS1 CABP4 CCDC36 CD248 CHRM1 CNIH2 CSKMT FADS2 FERMT3 FGF19 FGF4 FLRT1 FOLR2 GAL3ST3 GSTP1 HRASLS2 HRASLS5 LRRC10B MACROD1 MAP3K11 MAP4K2 MRGPRD MRGPRF MYEOV NRXN2 NUDT22 OCM2 P2RY6 PITPNM1 PLA2G16 POLD4 PYGM RARRES3 RASGRP2 SCGB1D1 SCGB1D2 SCGB1D4 SCGB2A1 SCGB2A2 SLC22A10 SLC22A9 SLC25A45 TBC1D10C TBX10 TIGD3 TMEM179B YIF1A,N-acylphosphatidylethanolamine metabolic process|phosphatidylethanolamine metabolic process|regulation of JNK cascade|cellular response to endogenous stimulus|regulation of ERK1 and ERK2 cascade,2.723e-06|7.14e-05|0.0002787|0.0003239|0.0006667,0.04296|0.5631|1|1|1,140.1|40.67|13.03|3.668|7.222
102,51,0.1927,245.7,36090.0,0.006743000000000001,1.0,ACVR1 ACVR1B ACVR2A ADAM10 APH1A BAMBI BMPR1A BMPR2 CHMP5 CNEP1R1 CTDNEP1 ERP44 FKBP1A HECTD1 HES1 HNF4A ID1 ID2 IPO5 IPO8 JAG1 LEMD3 LRIG1 LRIG3 METRNL MIB1 NCSTN NEO1 NOTCH1 PMEPA1 POFUT1 POGLUT1 PRDM1 PSEN1 PSENEN RBPJ RC3H1 RGMB RNF11 RNF111 SMAD1 SMAD6 SMAD7 SMURF1 SMURF2 TCF12 TCF3 TGFBR1 TGFBR2 TGFBR3 UBAC1,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway|transmembrane receptor protein serine/threonine kinase signaling pathway|negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway|regulation of cellular response to growth factor stimulus|cardiac ventricle development,3.764e-28|5.944e-25|4.211e-22|6.744e-22|2.219e-21,5.938e-24|4.688e-21|2.214e-18|2.659e-18|6.999e-18,34.71|38.2|45.26|25.77|50.35
103,121,0.1756,1275.0,95690.0,0.01311,1.0,ADAM18 ADAM2 ADAM28 ADAM32 ADAM7 ADAM9 ADAMDEC1 ADGRA2 ADRA1A ADRB3 ANGPT2 ANK1 AP3M2 BIN3 BLK BMP1 BRAT1 C8orf58 CHRNA2 CHRNA6 CHRNB3 CLDN23 CLU DCTN6 DDHD2 DEFA4 DEFA5 DEFA6 DEFB108B DEFB134 DEFB4A DEFB4B DKK4 DMTN DOK1 DOK2 DPYSL2 DUSP26 EGR3 EIF4EBP1 ENTPD4 EPHX2 ERLIN2 EXTL3 FAM160B2 FGF17 FGF20 FGL1 FUT10 FZD3 GATA4 GFRA2 GOT1L1 HGSNAT HOOK3 HTRA4 INTS9 KCNU1 KIF13B LEPROTL1 LETM2 LMOD3 LSM1 MSR1 MSRA NAT1 NAT2 NKX6-3 PBK PDLIM2 PEBP4 PHYHIP PLAT PLPBP PLPP5 PNOC POMK PPP2CA PPP2CB PRAG1 PRSS55 PSD3 PTK2B PURG RHOBTB2 RNF170 RNF5 SARAF SCARA3 SFRP1 SFTPC SGCZ SH2D4A SLC20A2 SLC39A14 SLC7A2 SMIM18 SMIM19 SORBS3 SOX7 STAR STC1 STMN4 TACC1 TEX15 TM2D2 TNFRSF10A TNFRSF10B TNFRSF10C TNFRSF10D TRMT9B TTI2 VDAC3 VPS37A WDR73 XPO7 ZDHHC2 ZMAT4 ZNF395 ZNF705A ZNF705B,TRAIL-activated apoptotic signaling pathway|glutamine transport|regulation of systemic arterial blood pressure by norepinephrine-epinephrine|sperm-egg recognition|membrane disruption in other organism,1.971e-05|3.835e-05|5.09e-05|5.912e-05|6.587e-05,0.3108|0.3025|0.2677|0.2331|0.2078,79.21|59.41|52.81|12.99|47.53
104,21,0.2006,42.13,17660.0,0.002374,1.0,ADAM19 AGTPBP1 CCDC169 CLSTN2 DCAF5 DMAC2 EDEM3 EHD4 FAM129A FAM81A FGL1 GUCY1A1 KHK OIT3 PLD3 PRKAG3 RTL10 SLC5A6 SPDYC SYNPO2 UTP14C,"urate homeostasis|retrograde trans-synaptic signaling by nitric oxide, modulating synaptic transmission|pantothenate transmembrane transport|trans-synaptic signaling by nitric oxide, modulating synaptic transmission|trans-synaptic signaling by soluble gas, modulating synaptic transmission",0.002036|0.002036|0.002036|0.003053|0.003053,1|1|1|1|1,980.7|980.7|980.7|490.4|490.4
105,18,0.2057,31.47,14430.0,0.00217,1.0,ADAM29 C3orf62 CDK5RAP1 CLEC4G ERBB4 FAM120B FJX1 GPR22 HSDL1 HTR3D IRAK1BP1 MNX1 NAPEPLD NKG7 PDE10A SOGA1 TRAM1L1 TRIM17,central nervous system morphogenesis|host-mediated regulation of intestinal microbiota composition|tRNA methylthiolation|negative regulation of eating behavior|positive regulation of translational fidelity,0.002618|0.002618|0.002618|0.003489|0.004359,1|1|1|1|1,572.1|572.1|572.1|381.4|286
106,83,0.1822,620.1,65470.0,0.00936,1.0,ADAMTS12 ADAMTS16 ADCY2 AKTIP AMACR ANKRD33B ANXA2R C1QTNF3 C5orf34 C5orf51 C6 C7 C9 CAPSL CARD6 CCDC127 CCDC152 CCL28 CDH10 CDH12 CDH18 CDH6 CDH9 CEP72 CMBL DAB2 DAP DNAH5 EGFLAM EXOC3 FAM173B FBXL7 FBXO4 FGF10 G3BP2 GHR HCN1 ICE1 IL7R INTS11 IRX1 IRX2 IRX4 LMBRD2 MROH2B NIM1K NKD2 NNT NPR3 NUP155 OSMR OTULIN OTULINL OXCT1 PDZD2 PLCXD3 PLEKHG4B PRLR PTGER4 RAI14 RANBP3L ROPN1L RXFP3 SLC12A7 SLC1A3 SLC45A2 SLC6A18 SLC6A19 SLC6A3 SLC9A3 SPEF2 TENT4A TMEM267 TOMM7 TPPP TRIO TTC23L TTC33 UBE2QL1 UGT3A1 UGT3A2 ZDHHC11 ZNF35,calcium-dependent cell-cell adhesion via plasma membrane cell adhesion molecules|adherens junction organization|cytolysis|proximal/distal pattern formation involved in metanephric nephron development|sodium ion transmembrane transport,1.315e-06|7.77e-06|1.511e-05|9.731e-05|0.000157,0.02075|0.06128|0.07942|0.3838|0.4952,29.19|19.77|29.72|245.2|10.22
107,72,0.175,447.2,46840.0,0.009428,1.0,AMOTL2 ARHGEF7 ARPC3 BCAR1 BCAR3 BRK1 CAB39 CD151 CRK CRKL DIP2B DLG5 DOCK5 DOCK7 ELMO2 FAM49B FERMT1 FERMT2 FRYL HSP90B1 ILK IQGAP1 ITGA3 ITGAV ITGB1 ITGB5 KIRREL1 LATS2 LIMS1 MAP4K4 MARK2 MARK3 MESD MOB4 MYO10 NCKAP1 NF2 NRBP1 NRP1 PAK2 PDCD10 PICALM PKN2 PLXNA1 PPM1F PRAG1 PTK2 PTPN12 PTPN14 PXN RAC1 RALGAPB RAP2B RAPGEF1 RAPH1 RHOG RNF146 RSU1 SAV1 SRC STK24 TAOK1 TAOK2 TEAD1 TLN1 TNS3 TRIO TSC22D2 VCL WNK1 WWC2 YES1,regulation of cell motility|regulation of locomotion|regulation of cellular component movement|signal transduction|regulation of cell migration,1.226e-24|4.755e-24|1.412e-23|2.387e-23|4.415e-23,1.934e-20|3.75e-20|7.423e-20|9.411e-20|1.393e-19,9.831|9.404|9.074|3.24|9.882
108,20,0.2028,38.53,16280.0,0.002356,1.0,ADAMTS4 BCL2L10 C20orf27 CABS1 CRABP1 CRX CYP1B1 DGKQ DYSF ENDOU FAM185A GPR4 HSPA1B INSYN1 LIPG LRRC37A SLC38A4 TACC2 TNFRSF21 TRPM4,acylglycerol metabolic process|neutral lipid metabolic process|lipid catabolic process|response to ATP|multicellular organismal process,0.0001736|0.0001784|0.0002392|0.0005762|0.0006251,1|1|1|1|1,28.02|27.76|12.9|59.44|2.129
109,66,0.2975,638.0,52040.0,0.01208,1.0,ABLIM3 CAMK2A FABP6 FAM153B FAM71B GABRA1 GABRG2 IRGM KLHL3 PCDHA1 PCDHA10 PCDHA11 PCDHA12 PCDHA13 PCDHA2 PCDHA3 PCDHA4 PCDHA5 PCDHA6 PCDHA7 PCDHA8 PCDHA9 PCDHAC2 PCDHB1 PCDHB10 PCDHB11 PCDHB12 PCDHB13 PCDHB14 PCDHB15 PCDHB16 PCDHB3 PCDHB4 PCDHB5 PCDHB6 PCDHB7 PCDHB8 PCDHGA1 PCDHGA10 PCDHGA11 PCDHGA12 PCDHGA2 PCDHGA3 PCDHGA4 PCDHGA5 PCDHGA6 PCDHGA7 PCDHGA8 PCDHGA9 PCDHGB1 PCDHGB2 PCDHGB3 PCDHGB4 PCDHGB6 PCDHGB7 PCDHGC3 PCDHGC4 PCDHGC5 PSD2 SEPT8 SLC22A4 SLC22A5 SLC36A2 SLC36A3 SLC4A9 TIGD6,homophilic cell adhesion via plasma membrane adhesion molecules|cell-cell adhesion via plasma-membrane adhesion molecules|cell-cell adhesion|cell adhesion|biological adhesion,5.596e-85|1.196e-76|4.373e-63|1.325e-50|1.78e-50,8.828e-81|9.431e-73|2.3e-59|5.224e-47|5.615e-47,91.56|59.04|29.75|16.08|15.98
110,62,0.1842,348.4,40420.0,0.008519,1.0,AASDHPPT ADAT2 ADAT3 ALG1 C1orf109 CCDC115 CDIPT CIAO1 CIAO2B CRLS1 DCPS DHPS DHX33 DNAJC11 DNLZ DOHH DOLK DPAGT1 EIF5A FAM98B FDXR FXN GNB1L HSCB LETM1 LONP1 LYRM4 MRE11 NDOR1 NUBP2 ORC5 OSGEP PAK1IP1 PGS1 PMVK POP5 PPP4C PSMG4 PTPMT1 PYROXD1 ROMO1 RPP21 RTCB RTRAF SOD1 SPATA5L1 TAMM41 THG1L TIMM10 TIMM13 TIMM29 TIMM9 TPI1 TPRKB TRIAP1 TRMT112 TRMT6 TRMT61A TTC4 UTP4 VEZT WDR18,tRNA processing|tRNA metabolic process|metallo-sulfur cluster assembly|iron-sulfur cluster assembly|ncRNA processing,5.609e-16|2.544e-14|3.758e-12|3.758e-12|5.112e-12,8.848e-12|2.007e-10|1.976e-08|1.482e-08|1.613e-08,31.69|23.11|97.94|97.94|11.17
111,47,0.2026,219.0,31410.0,0.006905,1.0,ACTR1A ALG11 ALG5 ANAPC13 ANAPC15 ANAPC5 ARGLU1 BORA CCDC142 CCNF CDC16 CDC27 CENPJ COG3 COG6 DIS3 DYNC1LI2 EXOSC8 GTF3A MAD2L1BP MIPEP MRPL57 MRPS31 MZT1 NAA15 NUFIP1 NUP58 PCID2 POMP PRPF39 RBM27 RFC3 SGO1 SGO2 SKA1 SKA3 SPAG5 SUGT1 TPT1 TRNAU1AP TUBGCP3 UBE2C UBE2S USPL1 VPS36 WBP4 ZC3H13,biological phase|mitotic cell cycle phase|cell cycle phase|cell division|mitotic cell cycle,7.492e-16|7.492e-16|7.492e-16|2.124e-13|4.995e-13,1.182e-11|5.909e-12|3.939e-12|8.376e-10|1.576e-09,23.87|23.87|23.87|13.36|9.789
112,44,0.4568,432.2,30640.0,0.013869999999999999,1.0,H2AFX HIST1H1A HIST1H1B HIST1H1C HIST1H1D HIST1H1E HIST1H2AA HIST1H2AC HIST1H2AD HIST1H2AE HIST1H2AG HIST1H2AI HIST1H2AJ HIST1H2BA HIST1H2BB HIST1H2BC HIST1H2BD HIST1H2BE HIST1H2BF HIST1H2BG HIST1H2BH HIST1H2BI HIST1H2BJ HIST1H2BK HIST1H2BL HIST1H2BM HIST1H2BN HIST1H2BO HIST1H3A HIST1H3B HIST1H3C HIST1H3D HIST1H3F HIST1H3G HIST1H3H HIST1H3I HIST1H3J HIST1H4A HIST1H4E HIST1H4I HIST1H4L HIST2H2AC HIST2H2BE HIST2H2BF,"regulation of gene expression, epigenetic|chromatin organization|chromosome organization|chromatin organization involved in negative regulation of transcription|negative regulation of gene expression, epigenetic",2.5e-08|4.533e-08|3.678e-07|5.608e-07|5.824e-07,0.0003943|0.0003575|0.001934|0.002212|0.001837,96.35|29.55|19.41|160.5|158.4
113,27,0.5135,180.3,17510.0,0.010159999999999999,1.0,BRIP1 CENPS CENPX FAAP100 FAAP20 FAAP24 FANCA FANCC FANCD2 FANCE FANCF FANCG FANCI FANCL FANCM MCM8 MCM9 RAD51 RAD51B RAD51C RAD51D RFWD3 SFR1 SLX4 UBE2T XRCC2 XRCC3,interstrand cross-link repair|DNA repair|DNA metabolic process|cellular response to DNA damage stimulus|cellular response to stress,7.253e-50|6.548e-42|1.821e-37|2.23e-37|4.153e-28,1.144e-45|5.164e-38|9.573e-34|8.793e-34|1.31e-24,289|37.47|25.43|25.23|11.32
114,54,0.3454,494.3,39920.0,0.0122,1.0,ADCY4 ANG BCL2L2 C14orf93 CARMIL3 CEBPE CHMP4A CIDEB CMA1 CMTM5 CTSG DHRS2 DHRS4 EDDM3A EDDM3B FITM1 GZMB GZMH IL25 LTB4R LTB4R2 MYH6 MYH7 OR10G2 OR10G3 OR11G2 OR11H4 OR11H6 OR4E2 OR4K13 OR4K17 OR4M2 OR4N4 OR4Q3 OR5AU1 OR6S1 PPP1R3E PSME2 RAB2B RBM23 REC8 RNASE1 RNASE13 RNASE3 RNASE4 RNASE6 RNASE7 RNASE8 RNF212B SLC7A7 SLC7A8 TEP1 TM9SF1 TSSK4,detection of chemical stimulus involved in sensory perception of smell|sensory perception of smell|detection of chemical stimulus involved in sensory perception|detection of chemical stimulus|sensory perception of chemical stimulus,1.482e-10|3.01e-10|4.716e-10|1.1e-09|1.715e-09,2.337e-06|2.374e-06|2.48e-06|4.338e-06|5.41e-06,11.04|10.4|10.02|9.325|8.981
115,26,0.2018,65.59,18390.0,0.003544,1.0,ADCY6 ANKMY2 CMIP CRYAB DHX29 GNB1 GPR3 IKZF3 IRF4 NFKB1 PDE7A POU2AF1 PRDM1 PRKACA PRKAR1A PTGES3 RIC8B SELENOT SIK2 SIK3 SMAD7 STK11 STRADA TCF12 TCF3 YWHAG,regulation of immune system process|positive regulation of biological process|regulation of nitrogen compound metabolic process|regulation of primary metabolic process|activation of protein kinase A activity,8.955e-07|1.452e-06|1.855e-06|3.384e-06|3.392e-06,0.01413|0.01146|0.009752|0.01334|0.0107,5.189|2.474|2.586|2.497|116.1
116,90,0.1964,786.4,71040.0,0.010920000000000001,1.0,AARD ADCY8 ARC ARHGAP39 C8orf33 C8orf44 C8orf76 C8orf82 CA1 CA13 CA2 CA3 CA8 CNGB3 COL14A1 CYHR1 CYP11B1 CYP11B2 CYP7A1 DENND3 ENPP2 EXOSC4 FABP12 FAM135B FBXL6 FBXO32 FOXH1 GLI4 GML GPIHBP1 GRINA GSDMC GSDMD KCNQ3 KLHL38 LIG3 LRRC14 LRRC24 LY6D LY6E LY6K LYPD2 MAPK15 MCMDC2 MROH1 MROH6 MTSS1 NAPRT NOV NRBP2 OC90 PKIA PLEC PMP2 PPDPFL PPP1R16A PSCA PTP4A3 PUF60 RGS22 RHPN1 RNF139 RPL8 SGK3 SLC30A8 SLURP1 SLURP2 SNX16 TG TIGD5 TMEM69 TRAPPC9 TRIM55 TSNARE1 TSTA3 VPS28 WISP1 XKR9 ZFHX4 ZFP41 ZHX2 ZNF16 ZNF250 ZNF34 ZNF514 ZNF517 ZNF623 ZNF696 ZNF7 ZNF707,one-carbon metabolic process|bicarbonate transport|tertiary alcohol biosynthetic process|aldosterone biosynthetic process|aldosterone metabolic process,1.557e-06|5.404e-05|0.0001982|0.0001982|0.0001982,0.02456|0.4262|1|0.7815|0.6252,28.39|21.09|147.6|147.6|147.6
117,76,0.1826,520.4,59230.0,0.008688,1.0,ABHD10 ADGRG7 ALCAM ALDH1L1 ARHGAP31 ARHGEF26 ARL13B ARL6 C3orf30 CASR CCDC58 CCDC80 CD200R1 CD200R1L CD96 CDV3 CFAP100 CLDND1 COL8A1 CPA3 CPB1 CSTA DIRC2 EIF2A EPHA6 FAM162A GPR171 GRAMD1C HACD2 IFT57 IMPG2 KLF15 LNP1 MAATS1 METTL15 MTRNR2L8 NSUN3 NXPE3 OR5AC2 OR5H1 OR5H14 OR5H15 OR5H2 OR5H6 OR5K1 OR5K3 OR5K4 P2RY12 P2RY13 P2RY14 PLCXD2 PLSCR1 PLSCR2 PROS1 RETNLB ROPN1 ROPN1B SCHIP1 SERPINI1 SERPINI2 SIDT1 SLC35A5 SLC9C1 SLCO2A1 ST3GAL6 STX19 TAGLN3 TBC1D23 TFDP2 TM4SF18 TM4SF4 TMPRSS7 TPRA1 WDR5B ZNF80 ZPLD1,G protein-coupled purinergic nucleotide receptor signaling pathway|G protein-coupled receptor signaling pathway|detection of chemical stimulus|purinergic nucleotide receptor signaling pathway|detection of chemical stimulus involved in sensory perception of smell,5.233e-07|7.197e-06|2.736e-05|3.893e-05|4.41e-05,0.008254|0.05676|0.1439|0.1535|0.1391,76.42|3.421|5.124|22.76|5.459
118,10,0.512,23.04,6554.0,0.0034920000000000003,0.999933,CNOT1 CNOT10 CNOT11 EIF3K EIF3L EIF4E2 FAM193A GGNBP2 GIGYF2 GPBP1,gene silencing|regulation of translation|regulation of cellular amide metabolic process|mitotic G1 DNA damage checkpoint|mitotic G1/S transition checkpoint,5.519e-09|6.786e-09|1.742e-08|2.525e-08|2.675e-08,8.706e-05|5.352e-05|9.161e-05|9.958e-05|8.44e-05,68.65|33.58|28.6|124.8|123
119,77,0.1717,502.4,62050.0,0.008012,1.0,ACOD1 AKAP11 AMER2 ARL11 ATP12A B3GLCT C1QTNF9 C1QTNF9B CAB39L CCNA1 CDX2 CKAP2 CNMD COMMD6 CPB2 CRYL1 CSNK1A1L CTAGE1 DCLK1 DGKH DHRS12 DZIP1 ENOX1 ESD GJB2 GJB6 GPALPP1 GPR22 HSPH1 HTR2A IFT88 INPP5F ITGBL1 KATNAL1 KBTBD6 KBTBD7 KCNRG KPNA3 KRTAP21-1 LACC1 LCP1 LHFPL6 LRP2BP LRRC63 MN1 N4BP2L1 NEK3 NEK5 PABPC3 PCDH17 PCDH8 PCDH9 POSTN PSPC1 RASL11A RCBTB2 RNF6 RXFP2 SHISA2 SIAH3 SLC25A15 SLC25A30 SLC46A3 SLITRK1 SMIM2 SOHLH2 SPATA13 SPERT TRIM13 TRPC4 UBL3 VANGL1 WASF3 ZAR1L ZIC5 ZMYM2 ZMYM5,gap junction-mediated intercellular transport|intercellular transport|gap junction assembly|adult behavior|organic cyclic compound metabolic process,0.0003779|0.0004847|0.0006045|0.001628|0.002358,1|1|1|1|1,89.16|76.42|66.87|8.167|0.2515
120,125,0.1652,1281.0,96270.0,0.013090000000000001,1.0,ABCC10 ADGRF1 AIF1 BAG2 BTN2A1 BTN2A2 C6orf106 C6orf226 C6orf48 CLIC1 CPNE5 CRISP1 CRISP2 CYP21A2 DEFB114 DLK2 DST ENPP4 ENPP5 FBXO9 FRS3 GCM1 GFRAL GLYATL3 GNMT GPX6 GSTA1 GSTA2 GSTA3 GSTA4 GSTA5 GUCA1A GUCA1B HCRTR2 HIST1H1T HIST1H2AA HIST1H2AC HIST1H2AD HIST1H2BD HIST1H2BG HIST1H3J HIST1H4C HIST1H4H HLA-A HLA-C HLA-DMB HLA-DOA HLA-DOB HLA-DPA1 HLA-DPB1 HLA-DRA HLA-E HLA-F HLA-G HSPA1L ICK IL17A IL17F KCNK16 KCNK17 KLC4 KLHL31 LRRC1 LRRC73 LST1 LY6G6F MAPK13 MEP1A MICB MLIP MPIG6B MSH5 MUT NCR2 NCR3 NUDT3 OARD1 OPN5 OR14J1 OR2B3 OR2B6 OR2H2 OR2J2 OR2J3 PAQR8 PGC PKHD1 POLH PPT2 PRICKLE4 PRPH2 PRR3 PSMB8 PSORS1C2 RAB23 RHAG RSPH9 SCUBE3 SIPA1 SLC17A4 SPATS1 STK19 TAP1 TAP2 TAPBP TFAP2B TFAP2D TFEB TJAP1 TMEM217 TMEM63B TNXB TREM2 TREML1 TRIM10 TRIM26 TRIM39 YIPF3 ZKSCAN4 ZNF165 ZNF184 ZNF318 ZNF451 ZSCAN16 ZSCAN31,antigen processing and presentation of endogenous peptide antigen|antigen processing and presentation of endogenous antigen|antigen processing and presentation of endogenous peptide antigen via MHC class I|antigen processing and presentation|antigen processing and presentation of peptide antigen,6.277e-16|7.696e-15|1.812e-14|6.023e-14|1.039e-13,9.902e-12|6.07e-11|9.53e-11|2.375e-10|3.277e-10,88.85|64.93|89.37|12.87|13.99
121,22,0.2026,46.79,18110.0,0.002571,1.0,ADGRF3 ANK3 CACNG5 CASD1 CCDC66 CCDC91 CCER2 GNPDA1 IRGM JCHAIN KCNG2 MYH7 NCAM2 NPHP1 NPVF NSUN4 PPIL3 SLC36A4 TFPI TMEM171 WDR27 ZNF781,transmission of nerve impulse|regulation of heart contraction|positive regulation of membrane depolarization during cardiac muscle cell action potential|regulation of system process|protein localization involved in establishment of planar polarity,0.001504|0.002086|0.002133|0.003163|0.003198,1|1|1|1|1,36.01|11.75|936.1|6.423|468.1
