Cluster,Size,Density,Internal weight,External weight,Quality,P-value,Members,Top GO Terms,Top GO Term p-values,Top GO FDRs,Top GO Term Fold Enrichments
34,85,0.3012,1075.0,65930.0,0.016,1.0,ADAMTS1 BTG3 C21orf91 CBR1 CBR3 CHODL CLDN14 CLDN17 CLDN8 COL6A1 COL6A2 CRYZL1 DNAJC28 ERG FAM243A HUNK IFNAR2 IFNGR2 IL10RB ITGB2 ITSN1 KCNE2 KCNJ6 KRTAP10-11 KRTAP10-3 KRTAP10-6 KRTAP10-8 KRTAP10-9 KRTAP11-1 KRTAP12-1 KRTAP12-2 KRTAP12-3 KRTAP12-4 KRTAP13-1 KRTAP13-2 KRTAP13-3 KRTAP13-4 KRTAP15-1 KRTAP19-1 KRTAP19-2 KRTAP19-3 KRTAP19-4 KRTAP19-5 KRTAP19-6 KRTAP19-7 KRTAP19-8 KRTAP20-1 KRTAP20-2 KRTAP21-1 KRTAP21-2 KRTAP22-1 KRTAP23-1 KRTAP24-1 KRTAP27-1 KRTAP6-1 KRTAP6-2 KRTAP8-1 LIPI LTN1 MAP3K7CL MORC3 MRAP MX2 NDUFV3 OLIG1 OLIG2 OR4K15 PCBP3 PDE9A PDXK POFUT2 RIPPLY3 RUNX1 SIM2 SLC19A1 SON TCP10L TFF1 TIAM1 TMEM50B TMPRSS2 TMPRSS3 TRAPPC10 TRPM2 UBASH3A,keratinization|keratinocyte differentiation|epidermal cell differentiation|skin development|epidermis development,9.205e-43|1.873e-40|3.303e-38|1.422e-35|2.093e-34,1.452e-38|1.477e-36|1.736e-34|5.609e-32|6.602e-31,36.45|30.74|26.07|21.51|19.76
35,10,0.3096,13.93,8103.0,0.0017120000000000002,0.999933,ABCA9 ADD2 ATP11A C19orf81 CRLF3 DLEC1 DOPEY2 HLA-DQB2 MYBPHL TMC3,B cell affinity maturation|peripheral B cell selection|B cell selection|aminophospholipid translocation|aminophospholipid transport,0.00131|0.00131|0.002182|0.00349|0.00436,1|1|1|1|1,1144|1144|572.1|326.9|254.3
36,31,0.2567,119.4,24450.0,0.0048460000000000005,1.0,ARMC2 C6orf203 CCR6 COL19A1 ENPP1 ENPP3 FABP7 FAM135A FAM229B FUCA2 GABRR1 IL22RA2 KHDC1 LGSN LPA MTFR2 NKAIN2 OLIG3 PHACTR2 RAET1G RAET1L TAAR1 TAAR2 TAAR6 TAAR8 TCF21 ULBP1 ULBP2 ULBP3 VNN2 WISP3,natural killer cell mediated cytotoxicity|natural killer cell mediated immunity|leukocyte mediated cytotoxicity|cell killing|lymphocyte mediated immunity,8.333e-08|1.113e-07|4.944e-07|3.453e-05|3.907e-05,0.001314|0.0008778|0.0026|0.1362|0.1233,110.7|102.2|68.14|22.15|13.08
37,82,0.2079,690.6,64780.0,0.01052,1.0,ABCB10 ADAL APBA2 AQP9 ARHGAP11A ARHGAP11B BCL2L10 BMF BNIP2 C15orf53 CAPN3 CASC4 CDC42EP5 CELF6 CHRFAM7A CHRM5 CHRNA7 CORO2B CSNK1G1 DEXI DLL4 DMXL2 DUOXA1 DUOXA2 EPB42 FBN1 FBXL22 GABRA5 GANC GLDN GNB5 GOLGA6B GOLGA6D GOLGA8H GOLGA8M GOLGA8R GREM1 HCN2 IGDCC3 LPCAT4 MAP1A MEGF11 MTMR10 MYO5A MYO5C NIPA1 NIPA2 OCA2 PIGH PLA2G4D PLA2G4E PLA2G4F PLCB2 PLEKHO2 PPIB PPP1R14D RAB8B RASGRP1 RPUSD2 SCAMP2 SCAMP5 SCG5 SERINC4 SLC24A1 SNURF SNX22 SPINT1 SQOR STRC SYT2 TERB2 TGM5 TGM7 TMCO5A TMEM62 TMOD2 TPM1 TRIM69 TYRO3 UBE2Q2L WDR76 WHAMM,phosphatidylserine acyl-chain remodeling|phosphatidylethanolamine acyl-chain remodeling|phosphatidylcholine acyl-chain remodeling|phosphatidylserine metabolic process|phosphatidylinositol acyl-chain remodeling,3.373e-06|6.107e-06|1.021e-05|1.975e-05|7.872e-05,0.0532|0.04817|0.05368|0.0779|0.2483,45.12|38.17|33.08|27.57|41.36
38,17,0.3106,42.25,14030.0,0.002996,1.0,ABCB11 BBS5 CASP10 CHRND COL4A3 COL4A4 CPO CRYGA CRYGB CRYGC CRYGD CXCR2 ILKAP PRLH SLC11A1 SNORC TFPI,lens development in camera-type eye|visual perception|sensory perception of light stimulus|glomerular basement membrane development|nervous system process,7.797e-07|1.393e-06|1.521e-06|6.24e-05|0.0001509,0.0123|0.01098|0.007997|0.2461|0.476,57.05|25.09|24.64|197.1|5.498
39,106,0.2362,1315.0,81550.0,0.015819999999999997,1.0,ABCB1 ABCB4 ABHD11 AGFG2 ALKBH4 ANKIB1 ARMC10 ARPC1A ARPC1B ASL C7orf43 C7orf61 CASTOR3 CD36 CDK3 CLDN15 CLDN3 CLDN4 CLIP2 CNPY4 CPA1 CYP3A4 CYP3A43 CYP3A5 CYP3A7 CYP51A1 DLX6 DNAJB9 FAM71F2 FBXO24 FGL2 GALNT17 GJC3 GNAI1 GNAT3 GNG11 GRM3 GRM8 GUSB HYAL4 IFRD1 IFT22 IMMP2L KCND2 KCTD7 KPNA7 LAMB1 MBLAC1 MOGAT3 MUC12 NAPEPLD NYAP1 PCOLCE PILRA PILRB PMS2 PON1 PON2 PON3 PVRIG RASA4 RASA4B RNF148 SAMD9 SEMA3A SEMA3C SEMA3D SEMA3E SEPT14 SERPINE1 SLC12A9 SLC26A3 SLC26A4 SLC26A5 SLC29A4 SPAM1 SPDYE1 SRI STEAP2 TBL2 TECPR1 THAP5 TMEM248 TMEM270 TPST1 TRIM50 TRIM73 TYW1 VKORC1L1 VPS50 WNT16 WNT2 ZKSCAN1 ZNF138 ZNF273 ZNF394 ZNF479 ZNF679 ZNF727 ZNF736 ZNF789 ZNF804B ZNF92 ZP3 ZSCAN21 ZSCAN25,oxidative demethylation|demethylation|lipid hydroxylation|negative regulation of axon extension involved in axon guidance|regulation of axon extension involved in axon guidance,1.319e-07|1.961e-06|1.569e-05|1.667e-05|3.498e-05,0.002081|0.01546|0.0825|0.06572|0.1104,50.65|17.5|82.49|29.61|24.06
40,85,0.2395,855.0,67190.0,0.01253,1.0,ABCA13 ABCB5 ADCYAP1R1 AEBP1 AGR2 AGR3 AIMP2 AMZ1 ANKRD61 BZW2 CALM1 CDCA7L CYP2W1 DAGLB DBNL DPY19L1 EGR3 FKBP9 GCK GHRHR GPCPD1 GPNMB GRID2IP GSDME HOXA1 HOXA11 HOXA5 HOXA6 HOXA7 HOXA9 IGFBP3 INHBA INMT ITGB8 KIAA0895 LANCL2 MINDY4 MTURN MYL7 MYO1G NIPSNAP2 NME8 NPC1L1 NPSR1 NPY NREP NUPR2 PDE1C PGAM2 PHKG1 PKD1L1 POLM POM121L12 POU6F2 PRR15 PSPH RADIL RBAK RNASET2 RNF133 RP9 RSPH10B RSPH10B2 SCIN SEPT14 SLC29A4 SPATA48 SUGCT SUMF2 TMED4 UBE2D4 UPP1 URGCP VOPP1 VSTM2A VWC2 WIPF3 ZDHHC4 ZNF12 ZNF479 ZNF679 ZNF713 ZNF716 ZNF736 ZNRF2,embryonic skeletal system morphogenesis|lung secretory cell differentiation|embryonic skeletal system development|lung epithelial cell differentiation|lung cell differentiation,4.041e-06|1.539e-05|1.674e-05|0.0001198|0.0001365,0.06375|0.1214|0.08802|0.4725|0.4306,15.11|78.91|11.64|35.51|33.82
41,80,0.2495,788.5,63220.0,0.01229,1.0,ADAM30 AKR7A3 AMIGO1 AMY2A AMY2B C1orf123 C1orf162 CASQ2 CD101 CHIA CLCA1 CLCA2 CLCA4 CYB561D1 DENND2C DIRAS3 EXTL2 FAM19A3 FAM69A FNDC7 GBP1 GBP3 GBP4 GBP5 GBP6 GNAI3 GNAT2 GPR61 GSTM1 GSTM2 GSTM3 GSTM4 GSTM5 HAO2 HENMT1 HIPK1 HMGCS2 HSD3B1 HSD3B2 IFI44 IFI44L INKA2 KCNA10 KCNA2 KCNA3 KCND3 LRIG2 LRRC8B MCOLN3 MOV10 MYBPHL NGF NRBF2 OVGP1 PALMD PHTF1 PLA2G12A PNRC2 PPM1J PROK1 PSRC1 PTPN22 RAP1A REG4 RHOC RSBN1 SLC22A15 SLC25A24 SLC6A17 SPAG17 SYCP1 SYPL2 TMEM167B TMEM56 TRIM45 TSHB UBL4B VANGL1 VTCN1 ZNF697,nitrobenzene metabolic process|glutathione derivative biosynthetic process|glutathione derivative metabolic process|xenobiotic catabolic process|detoxification of nitrogen compound,1.366e-08|5.416e-08|5.416e-08|3.47e-07|2.966e-06,0.0002155|0.0004272|0.0002848|0.001369|0.009358,260.7|59.25|59.25|86.9|156.4
42,78,0.2726,818.6,55810.0,0.01441,1.0,BTN2A1 BTN2A2 CDKAL1 GPX6 H2AFX HIST1H1A HIST1H1B HIST1H1C HIST1H1D HIST1H1E HIST1H1T HIST1H2AA HIST1H2AC HIST1H2AD HIST1H2AE HIST1H2AG HIST1H2AI HIST1H2AJ HIST1H2AK HIST1H2AL HIST1H2BA HIST1H2BB HIST1H2BC HIST1H2BD HIST1H2BE HIST1H2BF HIST1H2BG HIST1H2BH HIST1H2BI HIST1H2BJ HIST1H2BK HIST1H2BL HIST1H2BM HIST1H2BN HIST1H2BO HIST1H3A HIST1H3B HIST1H3C HIST1H3D HIST1H3F HIST1H3G HIST1H3H HIST1H3I HIST1H3J HIST1H4A HIST1H4C HIST1H4E HIST1H4H HIST1H4I HIST1H4L HIST2H2AC HIST2H2BE HIST2H2BF HLA-A HLA-DMB HLA-F HLA-G OR14J1 OR2B2 OR2B3 OR2B6 OR2J2 OR2J3 OR2W1 SLC17A1 SLC17A2 SLC17A4 TMEM14B TRIM10 TRIM26 TUBB2A ZKSCAN4 ZKSCAN8 ZNF165 ZNF184 ZNF322 ZSCAN16 ZSCAN31,"sialic acid transport|antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway, TAP-independent|antigen processing and presentation of endogenous peptide antigen via MHC class I via ER pathway|antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-independent|antigen processing and presentation of endogenous peptide antigen via MHC class I",2.716e-07|7.974e-07|7.974e-07|1.062e-06|5.45e-06,0.004284|0.006289|0.004193|0.004188|0.01719,343.2|214.5|214.5|190.7|101
43,88,0.2722,1042.0,70170.0,0.0146,1.0,ABCC11 ABCC12 ADGRG3 ADGRG5 AGRP BBS2 C16orf78 C16orf86 CA7 CALB2 CBLN1 CCDC102A CCDC113 CDH16 CDH5 CES1 CES2 CES3 CES4A CES5A CETP CHST5 CHST6 CKLF CLEC18A CLEC18B CLEC18C CMTM1 CMTM2 CMTM3 CMTM4 CPNE2 CTRB1 CTRB2 DPEP2 DRC7 DUS2 FUK GLG1 HP HSD11B2 HSDL1 HSF4 IRX3 IRX5 IRX6 LCAT LDHD LONP2 LRRC29 MLKL MMP15 MMP2 MT1A MT1B MT1E MT1F MT1G MT1H MT1M MT1X MT2A MT4 MTSS1L NLRC5 NRN1L PARD6A PDP2 PDPR PDXDC1 PHKB PLA2G15 PLLP PSMB10 SHCBP1 SLC12A4 SMPD3 TEPP TMED6 TMEM170A TPPP3 TRADD TSNAXIP1 WWP2 ZDHHC1 ZNF19 ZNF23 ZNF423,detoxification of copper ion|stress response to copper ion|detoxification of inorganic compound|stress response to metal ion|cellular response to zinc ion,5.761e-18|5.761e-18|1.413e-17|2.15e-17|1.93e-16,9.087e-14|4.543e-14|7.432e-14|8.478e-14|6.09e-13,146.3|146.3|130|123.2|93.61
44,119,0.2154,1512.0,88390.0,0.01678,1.0,ADAMTSL4 ANKRD35 APOA2 AQP10 ATP1A2 ATP1A4 CD1B CD1C CD1E CD5L CD84 CHIT1 CIART CLK2 CRCT1 CTSK CTSS DEDD DNM3 ECM1 EFNA1 EFNA3 EFNA4 ETV3L FAM129A FAM189B FCGR2A FCGR2B FCGR3A FCRL1 FCRL2 FCRL3 FCRL4 FCRL5 FLG2 FMO2 FMO3 FMO4 GABPB2 GBA GOLPH3L GPR52 HAPLN2 HIST2H2AB HIST2H2BE HJV HRNR HSPA6 IFI16 ITLN1 ITLN2 KCNJ10 LCE1A LCE1B LCE1E LCE2A LCE3A LCE3D LCE3E LCE4A LCE5A LCE6A LIX1L LYSMD1 METTL13 MINDY1 MNDA NECTIN4 NUDT17 OR10J1 OR10J3 OR10J5 OR10R2 OR10T2 OR6K2 OR6K6 OR6N1 OR6N2 OR6P1 OR6Y1 PAQR6 PDZK1 PGLYRP3 PGLYRP4 PIAS3 PRR9 PRUNE1 S100A12 S100A13 S100A2 S100A3 S100A4 S100A5 S100A6 S100A7 S100A7A S100A8 S100A9 SELENBP1 SHE SLAMF1 SLAMF7 SPRR1A SPRR2F SPRR2G SPRR4 SV2A THBS3 THEM5 TMCO1 TNFAIP8L2 TNN TRIM46 TSACC TTC24 VANGL2 XCL1 YY1AP1 ZNF687,keratinocyte differentiation|keratinization|skin development|epidermal cell differentiation|epidermis development,6.803e-12|7.83e-12|1.336e-11|7.04e-11|4.261e-10,1.073e-07|6.175e-08|7.022e-08|2.776e-07|1.344e-06,10.42|11.58|8.203|8.837|7.115
45,9,0.3057,11.0,7094.0,0.001545,0.9998530000000001,C1orf226 C2orf69 CIRBP FBXO31 MUM1 RNASET2 SELENOK SLC34A3 TBC1D24,response to stress|respiratory burst after phagocytosis|sodium-dependent phosphate transport|neuron death in response to oxidative stress|protein acylation,0.001559|0.001746|0.001746|0.002182|0.002596,1|1|1|1|1,3.778|762.8|762.8|572.1|25.86
46,53,0.2925,403.1,34670.0,0.01146,1.0,AP3B1 AP3D1 ARL8B BLOC1S1 BLOC1S2 BORCS5 BORCS6 BORCS7 BORCS8 DEPDC5 DNAJC13 EIPR1 EPG5 FNIP1 GDAP2 GNPTAB HTT KXD1 LAMTOR1 LAMTOR2 LAMTOR3 LAMTOR4 MIOS MLST8 MTMR6 MTMR9 MTOR NPC1 NPC2 NPRL2 PSAP RAB7A RRAGA RRAGC SEH1L SNAPIN SPG21 SPNS1 TBC1D5 TMEM251 TSC1 TSC2 VPS16 VPS18 VPS26A VPS29 VPS33A VPS35 VPS39 VPS41 WDR24 WDR59 WDR91,regulation of TOR signaling|cellular localization|cellular response to amino acid starvation|response to amino acid starvation|positive regulation of TOR signaling,7.19e-24|5.212e-22|2.233e-21|3.564e-21|1.416e-20,1.134e-19|4.111e-18|1.174e-17|1.405e-17|4.468e-17,60.52|4.988|65.53|63.16|104.5
47,15,0.532,55.86,10230.0,0.005413,0.999999,CCDC12 CCDC130 CFAP20 CLASRP CRIPT CWF19L1 CWF19L2 DHX35 ESS2 FRA10AC1 GPATCH1 ISY1 LENG1 PPIE WDR83,"RNA splicing|mRNA processing|mRNA splicing, via spliceosome|RNA splicing, via transesterification reactions with bulged adenosine as nucleophile|RNA splicing, via transesterification reactions",2.835e-14|1.051e-11|1.406e-11|1.406e-11|1.519e-11,4.471e-10|8.288e-08|7.393e-08|5.545e-08|4.791e-08,33.73|25.53|36.37|36.37|36.01
48,64,0.2601,524.4,38370.0,0.01344,1.0,ADSL ADSS AHCY ALAD ALAS1 AMD1 ATIC AZIN1 CAD COASY CTPS1 DHFR DHFR2 DHODH DTYMK FH FPGS GART GCLC GMPPB GMPS GNPNAT1 GSS HMGCR HMGCS1 IMPDH2 IPPK MAT2A MPI MTHFD1 MTR MVD MVK NAMPT NMNAT1 PAICS PDXK PFAS PGD PGM3 PMVK PPAT PPCDC PPCS RFK RPE RPIA SDHA SDHB SDHC SDHD SLC20A1 SLC4A7 SLC5A3 SLC7A5 TFRC TKT TPK1 TRPM7 TYMS UGP2 UMPS UXS1 YRDC,small molecule metabolic process|nucleobase-containing small molecule metabolic process|organic cyclic compound biosynthetic process|carbohydrate derivative metabolic process|organophosphate metabolic process,2.34e-47|4.251e-40|1.267e-33|1.05e-32|2.541e-30,3.69e-43|3.353e-36|6.662e-30|4.139e-29|8.016e-27,10.11|21.4|10.26|11.57|11.97
49,50,0.2853,349.5,34370.0,0.01004,1.0,ABCE1 ALG11 CCT3 COPB2 CSE1L DUX4 EIF2S1 ETF1 HSPA9 HSPE1 ISY1 NARS NBEAL1 NEDD8 NUTF2 PSMA1 PSMA2 PSMA3 PSMA4 PSMA5 PSMA6 PSMB3 RPL11 RPL14 RPL17 RPL18 RPL18A RPL19 RPL23 RPL23A RPL27 RPL3 RPL37 RPL4 RPL5 RPL7 RPLP2 RPS13 RPS15A RPS17 SARS SEC61A1 SMU1 SNRNP200 SNRPD1 SNU13 SRP54 VCP XAB2 YARS,SRP-dependent cotranslational protein targeting to membrane|cotranslational protein targeting to membrane|protein targeting to ER|establishment of protein localization to endoplasmic reticulum|protein localization to endoplasmic reticulum,1.178e-32|2.935e-32|1.619e-31|3.081e-31|1.47e-29,1.858e-28|2.315e-28|8.513e-28|1.215e-27|4.638e-26,84.13|79.97|72.76|70.23|56.88
50,15,0.5576,58.55,10570.0,0.005493,0.999999,ABCF1 DHX16 EXOC2 FARS2 MRPS18B NOL7 NUP153 PAK1IP1 PPP1R10 PRPF4B RIOK1 RPP40 SNRNP48 TUBB4B WDR46,gene expression|RNA processing|maturation of SSU-rRNA|ribosomal small subunit biogenesis|RNA metabolic process,3.352e-07|1.743e-06|7.148e-06|2.296e-05|6.334e-05,0.005287|0.01375|0.03759|0.09055|0.1998,6.281|10.41|82.38|54.92|6.011
51,6,0.6926,10.39,4443.0,0.002327,0.998474,ABCF3 NFIA NFIB NFIC NFIX PTGES3,DNA replication|cellular macromolecule biosynthetic process|macromolecule biosynthetic process|positive regulation of macromolecule biosynthetic process|positive regulation of nucleobase-containing compound metabolic process,4.563e-07|1.891e-05|2.133e-05|3.296e-05|3.641e-05,0.007198|0.1492|0.1122|0.13|0.1149,50.66|10.37|10.12|9.262|9.076
52,44,0.3023,286.0,30170.0,0.009362,1.0,ABCG1 BUB3 CNIH4 DUX4 FAU HSPE1 OR2A25 RPL10A RPL11 RPL12 RPL13 RPL13A RPL14 RPL15 RPL17 RPL18 RPL18A RPL19 RPL23 RPL23A RPL27 RPL27A RPL3 RPL31 RPL32 RPL35 RPL37 RPL4 RPL6 RPL7 RPL7A RPL9 RPLP0 RPLP2 RPS11 RPS13 RPS15A RPS17 RPS20 RPS24 RPS29 RPS3A RPS6 RPS8,SRP-dependent cotranslational protein targeting to membrane|cotranslational protein targeting to membrane|protein targeting to ER|establishment of protein localization to endoplasmic reticulum|viral transcription,1.005e-78|5.091e-78|1.075e-76|3.407e-76|4.522e-76,1.585e-74|4.015e-74|5.65e-73|1.344e-72|1.426e-72,181.2|172.2|156.7|151.2|149.9
53,68,0.2559,583.0,51770.0,0.01111,1.0,ACTR3B AGBL3 AKR1D1 ARF5 ARHGEF35 ARHGEF5 ATP6V0A4 CLEC2L CLEC5A CPA1 CPA2 CPA5 CTAGE15 CTAGE9 EPHB6 FAM71F1 FAM71F2 FLNC GALNT11 GALNTL5 GIMAP2 GIMAP4 GIMAP6 GRM8 HYAL4 KEL KIAA1147 MAP2K2 MGAM OR2A12 OR2A2 OR2A5 OR2A7 OR2F2 OR6B1 OR6V1 OR9A2 OR9A4 PAX4 PDIA4 PRSS1 PRSS37 PRSS58 RAB19 RNF148 SLC37A3 SPAM1 STRA8 TAS2R3 TAS2R38 TAS2R39 TAS2R40 TAS2R41 TAS2R60 TCAF2 THAP5 TRPV5 TRPV6 UBN2 WNT16 WNT2 ZNF212 ZNF282 ZNF398 ZNF425 ZNF467 ZNF783 ZNF786,sensory perception of chemical stimulus|detection of chemical stimulus involved in sensory perception|detection of chemical stimulus|detection of stimulus involved in sensory perception|sensory perception,3.543e-10|9.001e-10|2.202e-09|4.618e-09|1.821e-08,5.588e-06|7.099e-06|1.158e-05|1.821e-05|5.746e-05,8.26|8.598|8.005|7.543|5.215
54,23,0.3077,77.85,16700.0,0.004628,1.0,ABRAXAS2 ARRDC4 C1QL1 CCDC96 CTSO CYS1 DNAL4 ESR1 FAM174B IER5 ITPKA MDK MYH9 PCMTD1 POLR1E PTRH1 PWP1 SALL3 STOM TAC3 TCOF1 TMEM82 TSPAN17,"nucleolar large rRNA transcription by RNA polymerase I|transcription by RNA polymerase I|rRNA transcription|transcription, DNA-templated|nucleic acid-templated transcription",1.408e-05|2.309e-05|0.0003515|0.0004834|0.0004874,0.2221|0.1821|1|1|1,549.2|57.47|78.46|7.448|7.435
55,34,0.2515,141.1,26070.0,0.005369,1.0,ADAMTSL5 BCL2L15 CCDC73 CYBC1 DDC DEF8 EIF2D FDX1 GGACT GLP2R KCNK13 KLHDC3 LY6G6C MAFB MAPKAPK5 MRC2 NAT8L OR2T2 PSKH1 QPCTL RDH10 RPH3A SELE SERPINC1 SLC5A12 STMP1 TAL2 TNFRSF19 TRAK1 UCKL1 UGT1A10 VILL VWA5A WNT8A,primary lung bud formation|rhombomere 6 development|positive regulation of retinoic acid biosynthetic process|positive regulation of isoprenoid metabolic process|canonical Wnt signaling pathway involved in cardiac muscle cell fate commitment,0.003294|0.003294|0.003294|0.003294|0.004937,1|1|1|1|1,605.7|605.7|605.7|605.7|302.9
56,57,0.243,387.9,45190.0,0.008490000000000001,1.0,ABHD3 ANKRD29 B4GALT6 C18orf32 CABLES1 CDH20 CDH7 CELF4 CHST9 CNDP1 CNDP2 CTIF DSC1 DSC3 DSEL DSG1 DSG2 DSG3 DSG4 FAM69C GALNT1 HRH4 IMPACT KIAA1328 LAMA3 MAPRE2 MEP1B MYO5B PQLC1 PSTPIP2 RIT2 RMC1 RNF138 RPL17 SERPINB10 SERPINB12 SERPINB2 SERPINB3 SERPINB5 SERPINB7 SERPINB8 SKA1 SLC14A1 SLC14A2 ST8SIA3 ST8SIA5 SYT4 TPGS2 TTC39C ZBTB7C ZNF236 ZNF24 ZNF396 ZNF397 ZNF407 ZNF521 ZSCAN30,homophilic cell adhesion via plasma membrane adhesion molecules|cell-cell adhesion via plasma-membrane adhesion molecules|cell-cell adhesion|cornification|keratinization,6.055e-11|3.579e-09|2.02e-08|4.408e-08|3.918e-06,9.551e-07|2.823e-05|0.0001062|0.0001738|0.01236,21.26|13.71|8.29|22|11
57,57,0.2064,329.4,42910.0,0.0076,1.0,ANO1 BBS1 CABP2 CABP4 CARNS1 CCDC36 CNIH2 CORO1B CPT1A CREM CTTN DIXDC1 FADD FCHSD2 FGF19 FGF3 FGF4 FOLR1 FOLR2 GAL GDPD4 GDPD5 GPR152 GPR6 GSTP1 IGHMBP2 KCTD21 KLC2 KNOP1 KRTAP5-1 KRTAP5-10 KRTAP5-11 KRTAP5-3 KRTAP5-7 KRTAP5-9 LTO1 MMP27 MRGPRD MRGPRF MYEOV NUDT8 P2RY2 P2RY6 PC PITPNM1 PLEKHB1 POLD4 TBC1D10C TBX10 TESMIN TMEM134 TRIM49D1 UCP2 UCP3 YIF1A ZNF20 ZNF789,keratinization|keratinocyte differentiation|epidermal cell differentiation|cellular response to folic acid|cellular response to endogenous stimulus,5.519e-06|1.622e-05|4.532e-05|5.127e-05|0.0001233,0.08706|0.1279|0.2383|0.2022|0.3889,10.46|8.819|7.479|337.6|3.535
58,12,0.3159,20.85,9421.0,0.002202,0.999986,C16orf95 CDT1 DBNDD1 GALNS GAS8 MC1R NRG4 PTH SPG7 TCF25 TUBB3 VPS9D1,negative regulation of protein localization to kinetochore|regulation of DNA replication origin binding|deactivation of mitotic spindle assembly checkpoint|positive regulation of osteoclast proliferation|negative regulation of spindle checkpoint,0.001261|0.001891|0.001891|0.001891|0.001891,1|1|1|1|1,1584|792.1|792.1|792.1|792.1
59,65,0.256,532.4,51750.0,0.010159999999999999,1.0,ABHD12 ACSS1 ADRA1D AP5S1 APMAP AVP BANF2 BFSP1 C20orf141 C20orf202 CDC25B CFAP61 CST1 CST11 CST2 CST3 CST4 CST5 CST7 CST8 CST9 CST9L CSTL1 DDRGK1 FOXA2 GGTLC1 GZF1 HSPA12B KIF16B LZTS3 MAVS MGME1 NANP NAPB NINL NKX2-4 OTOR OXT PAX1 PCSK2 PLCB1 PLCB4 PRND PROKR2 PTPRA RASSF2 RBBP9 RIN2 RSPO4 SCP2D1 SIRPA SIRPB1 SIRPG SIVA1 SLC23A2 SMOX SPEF1 SYNDIG1 TGM3 TGM6 THBD TMEM239 UBOX5 ZNF337 ZNF343,negative regulation of endopeptidase activity|negative regulation of peptidase activity|negative regulation of proteolysis|regulation of peptidase activity|regulation of endopeptidase activity,2.385e-11|3.719e-11|7.199e-11|1.823e-09|9.835e-09,3.762e-07|2.933e-07|3.785e-07|7.188e-06|3.103e-05,15.52|14.91|11.97|9.113|8.967
60,32,0.3031,150.4,21630.0,0.006883,1.0,ACTR10 ATP6V1D CCNK CINP DDX24 DICER1 DYNC1H1 EIF2B2 EIF2S1 EIF5 ERH EXOC5 LIN52 LRR1 NEDD8 NRDE2 PNN POLE2 PSMA3 PSMA6 PSMC1 PSMC6 RABGGTA RBM25 RPS29 SCFD1 SNAPC1 SRP54 TIMM9 TRMT5 WARS WDR25,cellular macromolecule biosynthetic process|macromolecule biosynthetic process|posttranscriptional regulation of gene expression|NIK/NF-kappaB signaling|antigen processing and presentation of exogenous peptide antigen,5.712e-08|7.75e-08|1.136e-07|2.064e-07|3.47e-07,0.000901|0.0006112|0.0005972|0.0008139|0.001095,5.444|5.313|10.59|39.73|21.69
